2024/07/04 18:04:57 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:05:02 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:05:07 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:05:12 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:05:17 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:05:22 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:05:27 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:05:32 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:05:37 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:05:42 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:05:47 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:05:52 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:05:57 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:06:02 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:06:07 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:06:12 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:06:17 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
